tranco_id,domain,categories,trust,status_code,crux_code,main_category
342,wsj.com,Email Sender|General News,Minimal Risk,301,200,News & Media
343,checkpoint.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
345,naver.com,Portal Sites,Minimal Risk,200,200,Web Infrastructure
348,un.org,Government/Military,Minimal Risk,200,200,Government
349,dailymail.co.uk,Email Sender|General News,Minimal Risk,301,200,News & Media
353,bloomberg.com,Email Sender|Financial Information|General News,Minimal Risk,301,200,News & Media
355,stanford.edu,Education/Reference|Email Sender,Minimal Risk,200,200,Education
356,telegraph.co.uk,Email Sender|General News,Minimal Risk,200,200,News & Media
361,cloudns.net,Internet Services,Minimal Risk,200,200,Technology
363,dailymotion.com,Media Sharing|Streaming Media,Minimal Risk,200,200,News & Media
364,tp-link.com,Email Sender|Software/Hardware|Internet Services,Minimal Risk,301,200,Technology
368,nvidia.com,Business|Software/Hardware,Minimal Risk,301,200,Business & Finance
371,autodesk.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
372,afternic.com,Internet Services,Minimal Risk,200,200,Technology
375,espn.com,Sports,Minimal Risk,200,200,Entertainment
383,dell.com,Business|Email Sender|Software/Hardware,Minimal Risk,301,200,Business & Finance
387,temu.com,Email Sender|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
390,aliexpress.com,Email Sender|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
391,telegram.org,Instant Messaging,Minimal Risk,200,200,Social & Communication
393,unsplash.com,Portal Sites,Minimal Risk,307,200,Web Infrastructure
394,nasa.gov,Government/Military,Minimal Risk,200,200,Government
395,businessinsider.com,Business|Email Sender,Minimal Risk,200,200,Business & Finance
397,plesk.com,Business|Software/Hardware|Internet Services|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
398,ip-api.com,Internet Services,Minimal Risk,200,200,Technology
399,globo.com,Portal Sites,Minimal Risk,200,200,Web Infrastructure
403,google.com.br,Search Engines,Minimal Risk,301,200,Web Infrastructure
408,grammarly.com,Email Sender|Interactive Web Applications,Minimal Risk,200,200,Technology
409,independent.co.uk,Email Sender|General News,Minimal Risk,200,200,News & Media
412,amazon.de,Email Sender|Shopping/Merchandizing,Minimal Risk,202,200,E-commerce
418,telegram.me,Instant Messaging,Minimal Risk,302,200,Social & Communication
419,calendly.com,Email Sender|Interactive Web Applications,Minimal Risk,200,200,Technology
421,teamviewer.com,Remote Access|Web Meetings,Minimal Risk,301,200,Social & Communication
422,hostgator.com,Internet Services,Minimal Risk,301,200,Technology
424,steamcommunity.com,Games,Minimal Risk,200,200,Entertainment
426,statista.com,Business,Minimal Risk,301,200,Business & Finance
428,duolingo.com,Education/Reference|Email Sender,Minimal Risk,200,200,Education
430,quora.com,Blogs/Wikis|Consumer Information|Email Sender,Minimal Risk,308,200,Social & Communication
438,name.com,Internet Services,Minimal Risk,200,200,Technology
439,cnbc.com,Email Sender|Financial Information|General News,Minimal Risk,200,200,News & Media
440,ietf.org,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
443,goodreads.com,Blogs/Wikis|Education/Reference|Email Sender,Minimal Risk,200,200,Education
445,eset.com,Business|Software/Hardware,Minimal Risk,301,200,Business & Finance
448,addtoany.com,Internet Services,Minimal Risk,200,200,Technology
449,eventbrite.com,Email Sender|Marketing/Merchandising,Minimal Risk,200,200,E-commerce
452,npr.org,Email Sender|General News,Minimal Risk,200,200,News & Media
453,line.me,Messaging,Minimal Risk,302,200,Social & Communication
456,walmart.com,Email Sender|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
458,mediatek.com,Business,Minimal Risk,200,200,Business & Finance
459,zendesk.com,Business|Email Sender|Software/Hardware,Minimal Risk,200,200,Business & Finance
460,trustpilot.com,Email Sender|Technical/Business Forums,Minimal Risk,200,200,Technology
463,speedtest.net,Internet Services,Minimal Risk,200,200,Technology
464,yahoo.co.jp,Portal Sites,Minimal Risk,200,200,Web Infrastructure
465,aol.com,Portal Sites,Minimal Risk,200,200,Web Infrastructure
468,att.net,Portal Sites,Minimal Risk,301,200,Web Infrastructure
469,foxnews.com,Email Sender|General News,Minimal Risk,200,200,News & Media
472,supercell.com,Games,Minimal Risk,200,200,Entertainment
473,behance.net,Professional Networking,Minimal Risk,200,200,Social & Communication
474,uol.com.br,Portal Sites,Minimal Risk,200,200,Web Infrastructure
476,hcaptcha.com,Business,Minimal Risk,200,200,Business & Finance
477,wired.com,Email Sender|General News,Minimal Risk,200,200,News & Media
482,mysql.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
485,duckduckgo.com,Search Engines,Minimal Risk,200,200,Web Infrastructure
487,amplitude.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
489,mcafee.com,Business|Email Sender|Software/Hardware,Minimal Risk,200,200,Business & Finance
492,firefox.com,Software/Hardware,Minimal Risk,200,200,Technology
493,indiatimes.com,General News,Minimal Risk,200,200,News & Media
495,scribd.com,Interactive Web Applications|Media Sharing|Personal Network Storage,Minimal Risk,200,200,News & Media
500,google.de,Search Engines,Minimal Risk,301,200,Web Infrastructure
503,google.com.hk,Search Engines,Minimal Risk,200,200,Web Infrastructure
506,uber.com,Email Sender|Travel,Minimal Risk,301,200,Lifestyle
511,blogger.com,Blogs/Wikis,Minimal Risk,301,200,Social & Communication
512,time.com,Email Sender|General News,Minimal Risk,200,200,News & Media
518,ft.com,Email Sender|General News,Minimal Risk,200,200,News & Media
520,paloaltonetworks.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
521,t-online.de,Portal Sites,Minimal Risk,200,200,Web Infrastructure
522,bsky.app,Blogs/Wikis|Social Networking,Minimal Risk,200,200,Social & Communication
523,docker.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
525,usatoday.com,General News,Minimal Risk,301,200,News & Media
526,sina.com.cn,Portal Sites,Minimal Risk,200,200,Web Infrastructure
529,xhamster.com,Pornography,Minimal Risk,200,200,Adult
530,shein.com,Email Sender|Fashion/Beauty|Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
537,deviantart.com,Art/Culture/Heritage|Media Sharing|Incidental Nudity,Minimal Risk,200,200,Adult
539,jquery.com,Software/Hardware,Minimal Risk,200,200,Technology
541,intel.com,Business|Software/Hardware,Minimal Risk,301,200,Business & Finance
543,capcut.com,Business,Minimal Risk,200,200,Business & Finance
545,markmonitor.com,Business|Software/Hardware,Minimal Risk,302,200,Business & Finance
547,tplinkcloud.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
550,dynatrace.com,Business,Minimal Risk,200,200,Business & Finance
552,fast.com,Internet Services,Minimal Risk,200,200,Technology
555,wix.com,Email Sender|Internet Services|Web Hosting,Minimal Risk,200,200,Technology
558,nypost.com,Email Sender|General News,Minimal Risk,200,200,News & Media
559,amazon.co.jp,Shopping/Merchandizing,Minimal Risk,202,200,E-commerce
560,trendmicro.com,Business|Software/Hardware,Minimal Risk,301,200,Business & Finance
562,target.com,Email Sender|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
564,sophos.com,Business|Software/Hardware,Minimal Risk,301,200,Business & Finance
565,hotjar.com,Software/Hardware,Minimal Risk,200,200,Technology
567,erome.com,Pornography,Unverified,200,200,Adult
570,braze.com,Business,Minimal Risk,200,200,Business & Finance
573,playstation.com,Email Sender|Games,Minimal Risk,301,200,Entertainment
574,eurofins.com,Business,Minimal Risk,200,200,Business & Finance
576,cnet.com,Email Sender|Software/Hardware,Minimal Risk,200,200,Technology
579,branch.io,Software/Hardware,Minimal Risk,301,200,Technology
582,rakuten.co.jp,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
583,britannica.com,Education/Reference|Email Sender,Minimal Risk,200,200,Education
584,quickconnect.to,Personal Network Storage,Unverified,200,200,Web Infrastructure
585,loc.gov,Government/Military,Minimal Risk,200,200,Government
586,imgur.com,Media Sharing,Minimal Risk,200,200,News & Media
587,digitalocean.com,Internet Services,Minimal Risk,200,200,Technology
590,noaa.gov,Government/Military,Minimal Risk,200,200,Government
592,newsweek.com,Email Sender|General News,Minimal Risk,200,200,News & Media
594,arxiv.org,Education/Reference,Minimal Risk,200,200,Education
597,hostgator.com.br,Internet Services,Minimal Risk,200,200,Technology
601,yelp.com,Consumer Information|Email Sender,Minimal Risk,200,200,Lifestyle
602,free.fr,Portal Sites|Web Hosting,Minimal Risk,301,200,Web Infrastructure
603,ikea.com,Email Sender|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
604,nike.com,Email Sender|Fashion/Beauty|Sports,Minimal Risk,301,200,Entertainment
605,fandom.com,Blogs/Wikis|Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
606,dreamhost.com,Internet Services|Web Hosting,Minimal Risk,200,200,Technology
607,ca.gov,Consumer Information|Email Sender|Government/Military,Minimal Risk,200,200,Government
608,buzzfeed.com,Blogs/Wikis|Email Sender|Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
609,accuweather.com,Consumer Information,Minimal Risk,200,200,Lifestyle
610,atlassian.com,Interactive Web Applications,Minimal Risk,200,200,Technology
613,ieee.org,NonProfit Organizations/Advocacy Groups,Minimal Risk,200,200,Nonprofit & Religion
617,squarespace.com,Internet Services|Web Hosting,Minimal Risk,200,200,Technology
619,onetrust.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
622,merriam-webster.com,Education/Reference,Minimal Risk,200,200,Education
625,surveymonkey.com,Interactive Web Applications,Minimal Risk,200,200,Technology
626,viber.com,Instant Messaging|Web Phone,Minimal Risk,301,200,Social & Communication
628,brave.com,Software/Hardware,Minimal Risk,200,200,Technology
629,cbsnews.com,General News,Minimal Risk,200,200,News & Media
632,g.co,,Minimal Risk,200,200,Other
634,shutterstock.com,Email Sender|Internet Services|Visual Search Engine,Minimal Risk,301,200,Technology
638,optimizely.com,Internet Services,Minimal Risk,200,200,Technology
641,fontawesome.com,Software/Hardware,Minimal Risk,200,200,Technology
642,techcrunch.com,Technical/Business Forums,Minimal Risk,200,200,Technology
643,stackadapt.com,Business,Minimal Risk,200,200,Business & Finance
645,ted.com,Business|Email Sender,Minimal Risk,200,200,Business & Finance
646,amazon.fr,Email Sender|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
648,wattpad.com,Social Networking,Minimal Risk,200,200,Social & Communication
649,deepl.com,Text Translators,Minimal Risk,301,200,Technology
651,jotform.com,Interactive Web Applications,Minimal Risk,200,200,Technology
652,mdpi.com,Education/Reference,Minimal Risk,200,200,Education
653,elpais.com,General News,Minimal Risk,200,200,News & Media
654,okta.com,Business|Email Sender,Minimal Risk,200,200,Business & Finance
655,newrelic.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
656,shopee.com.br,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
662,klaviyo.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
663,google.co.uk,Search Engines,Minimal Risk,301,200,Web Infrastructure
666,redhat.com,Business|Software/Hardware,Minimal Risk,301,200,Business & Finance
667,w3schools.com,Technical Information,Minimal Risk,200,200,Technology
669,amazon.ca,Email Sender|Shopping/Merchandizing,Minimal Risk,202,200,E-commerce
673,ups.com,Business|Email Sender,Minimal Risk,301,200,Business & Finance
674,health.mil,Government/Military,Minimal Risk,200,200,Government
676,outbrain.com,Internet Services,Minimal Risk,200,200,Technology
680,cambridge.org,Education/Reference,Minimal Risk,301,200,Education
682,ring.com,Email Sender|Marketing/Merchandising,Minimal Risk,200,200,E-commerce
686,rackspace.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
689,bluehost.com,Internet Services,Minimal Risk,301,200,Technology
691,marriott.com,Email Sender|Travel,Minimal Risk,301,200,Lifestyle
696,wp.pl,Portal Sites,Minimal Risk,200,200,Web Infrastructure
697,mediafire.com,Personal Network Storage,Minimal Risk,200,200,Web Infrastructure
698,amazon.in,Email Sender|Shopping/Merchandizing,Minimal Risk,202,200,E-commerce
699,asus.com,Business|Email Sender|Software/Hardware,Minimal Risk,200,200,Business & Finance
702,spiegel.de,General News,Minimal Risk,200,200,News & Media
703,unesco.org,Government/Military,Minimal Risk,302,200,Government
707,mailchimp.com,Internet Services,Minimal Risk,200,200,Technology
710,zillow.com,Email Sender|Real Estate,Minimal Risk,301,200,Business & Finance
713,lemonde.fr,General News,Minimal Risk,200,200,News & Media
716,sagepub.com,Education/Reference,Minimal Risk,200,200,Education
728,freepik.com,Internet Services,Minimal Risk,200,200,Technology
733,homedepot.com,Email Sender|Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
735,google.cn,Search Engines,Minimal Risk,200,200,Web Infrastructure
737,shopee.co.id,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
740,amazon.es,Email Sender|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
741,xvideos.com,Pornography,Minimal Risk,200,200,Adult
742,xerox.com,Business,Minimal Risk,301,200,Business & Finance
746,theverge.com,Technical/Business Forums,Minimal Risk,200,200,Technology
749,fiverr.com,Business,Minimal Risk,301,200,Business & Finance
752,mixpanel.com,Internet Services,Minimal Risk,308,200,Technology
758,amazon.it,Shopping/Merchandizing,Minimal Risk,202,200,E-commerce
760,zoho.com,Interactive Web Applications,Minimal Risk,200,200,Technology
761,xbox.com,Email Sender|Games,Minimal Risk,301,200,Entertainment
762,prnewswire.com,Business,Minimal Risk,200,200,Business & Finance
766,people.com,Email Sender|Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
767,adjust.com,Interactive Web Applications,Minimal Risk,307,200,Technology
770,latimes.com,Email Sender|General News,Minimal Risk,200,200,News & Media
771,xiaohongshu.com,Blogs/Wikis|Marketing/Merchandising,Minimal Risk,307,200,E-commerce
773,nikkei.com,General News,Minimal Risk,200,200,News & Media
775,disqus.com,Internet Services,Minimal Risk,200,200,Technology
777,investopedia.com,Email Sender|Financial Information,Minimal Risk,200,200,Business & Finance
781,rakuten.com,Email Sender|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
782,myspace.com,Social Networking,Minimal Risk,200,200,Social & Communication
783,datadoghq.com,Interactive Web Applications,Minimal Risk,200,200,Technology
785,hbr.org,Education/Reference|Email Sender|Financial Information,Minimal Risk,200,200,Education
787,lenovo.com,Email Sender|Software/Hardware,Minimal Risk,301,200,Technology
788,seznam.cz,Portal Sites,Minimal Risk,200,200,Web Infrastructure
791,ameblo.jp,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
792,python.org,Technical Information,Minimal Risk,200,200,Technology
794,academia.edu,Education/Reference,Minimal Risk,200,200,Education
795,primevideo.com,Email Sender|Entertainment/Recreation/Hobbies|Streaming Media,Minimal Risk,301,200,News & Media
796,bestbuy.com,Email Sender|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
797,usps.com,Business|Email Sender|Government/Military,Minimal Risk,200,200,Government
799,disneyplus.com,Email Sender|Entertainment/Recreation/Hobbies,Minimal Risk,301,200,Entertainment
800,life360.com,Email Sender|Marketing/Merchandising,Minimal Risk,301,200,E-commerce
801,fda.gov,Consumer Information|Government/Military,Minimal Risk,200,200,Government
802,webmd.com,Email Sender|Health,Minimal Risk,200,200,Health
803,washington.edu,Education/Reference,Minimal Risk,200,200,Education
805,lefigaro.fr,General News,Minimal Risk,200,200,News & Media
807,mayoclinic.org,Email Sender|Health,Minimal Risk,200,200,Health
809,linode.com,Internet Services,Minimal Risk,200,200,Technology
810,pendo.io,Interactive Web Applications,Minimal Risk,200,200,Technology
814,synology.com,Business|Software/Hardware,Minimal Risk,301,200,Business & Finance
815,threads.com,Social Networking,Minimal Risk,200,200,Social & Communication
818,nbcnews.com,Email Sender|General News,Minimal Risk,200,200,News & Media
819,apnews.com,Email Sender|General News,Minimal Risk,200,200,News & Media
826,moloco.com,Business,Minimal Risk,200,200,Business & Finance
827,t-mobile.com,Email Sender|Internet Services,Minimal Risk,200,200,Technology
828,welt.de,General News,Minimal Risk,200,200,News & Media
830,themeforest.net,Internet Services,Minimal Risk,200,200,Technology
831,pornhub.com,Pornography,Minimal Risk,200,200,Adult
834,healthline.com,Email Sender|Health,Minimal Risk,200,200,Health
835,unpkg.com,Technical Information,Minimal Risk,200,200,Technology
837,flashtalking.com,Internet Services|Web Ads,Minimal Risk,200,200,Technology
840,mckinsey.com,Business|Email Sender,Minimal Risk,200,200,Business & Finance
841,maricopa.gov,Government/Military,Minimal Risk,200,200,Government
842,agoda.com,Travel,Minimal Risk,200,200,Lifestyle
847,pexels.com,Media Sharing|Media Downloads,Minimal Risk,301,200,News & Media
848,iso.org,NonProfit Organizations/Advocacy Groups,Minimal Risk,301,200,Nonprofit & Religion
849,superhosting.bg,Internet Services,Minimal Risk,200,200,Technology
850,hindustantimes.com,General News,Minimal Risk,200,200,News & Media
852,change.org,Email Sender|NonProfit Organizations/Advocacy Groups,Minimal Risk,200,200,Nonprofit & Religion
855,qualtrics.com,Business,Minimal Risk,200,200,Business & Finance
856,bild.de,Incidental Nudity|General News,Minimal Risk,200,200,Adult
858,princeton.edu,Education/Reference,Minimal Risk,200,200,Education
859,bankofamerica.com,Email Sender|Financial Institutions,Minimal Risk,200,200,Business & Finance
860,figma.com,Interactive Web Applications,Minimal Risk,200,200,Technology
861,box.com,Personal Network Storage,Minimal Risk,200,200,Web Infrastructure
865,discogs.com,Entertainment/Recreation/Hobbies,Minimal Risk,301,200,Entertainment
866,genius.com,Interactive Web Applications,Minimal Risk,200,200,Technology
867,openstreetmap.org,Consumer Information,Minimal Risk,200,200,Lifestyle
870,ebay.co.uk,Auction|Email Sender,Minimal Risk,200,200,E-commerce
871,usda.gov,Email Sender|Government/Military,Minimal Risk,200,200,Government
873,worldbank.org,NonProfit Organizations/Advocacy Groups,Minimal Risk,302,200,Nonprofit & Religion
874,nationalgeographic.com,Education/Reference|Email Sender,Minimal Risk,200,200,Education
875,huffpost.com,Email Sender|General News,Minimal Risk,200,200,News & Media
878,clever.com,Education/Reference|Software/Hardware,Minimal Risk,301,200,Education
879,zoom.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
882,smartthings.com,Business|Marketing/Merchandising,Minimal Risk,301,200,E-commerce
883,lowes.com,Email Sender|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
884,airbnb.com,Email Sender|Travel,Minimal Risk,200,200,Lifestyle
885,sedo.com,Internet Services,Minimal Risk,301,200,Technology
887,arcgis.com,Interactive Web Applications,Minimal Risk,301,200,Technology
889,lg.com,Business|Email Sender,Minimal Risk,301,200,Business & Finance
890,amazon.com.br,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
894,mailchi.mp,Internet Services,Minimal Risk,301,200,Technology
896,hm.com,Email Sender|Fashion/Beauty|Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
898,wps.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
899,biblegateway.com,Email Sender|Major Global Religions,Minimal Risk,200,200,Nonprofit & Religion
902,otto.de,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
904,whitehouse.gov,Email Sender|Government/Military,Minimal Risk,200,200,Government
906,playrix.com,Games,Minimal Risk,200,200,Entertainment
907,mercadolivre.com.br,Auction,Minimal Risk,200,200,E-commerce
908,pbs.org,Education/Reference|Email Sender|General News,Minimal Risk,200,200,News & Media
909,theatlantic.com,Email Sender|General News|Politics/Opinion,Minimal Risk,301,200,News & Media
913,character.ai,Interactive Web Applications,Minimal Risk,200,200,Technology
914,frontiersin.org,Education/Reference,Minimal Risk,200,200,Education
917,chess.com,Email Sender|Games,Minimal Risk,200,200,Entertainment
918,chaturbate.com,Pornography,Unverified,200,200,Adult
919,patreon.com,Business|Email Sender,Minimal Risk,200,200,Business & Finance
920,epa.gov,Government/Military,Minimal Risk,200,200,Government
922,typeform.com,Interactive Web Applications,Minimal Risk,200,200,Technology
924,deloitte.com,Business,Minimal Risk,302,200,Business & Finance
928,netgear.com,Business|Email Sender|Software/Hardware,Minimal Risk,200,200,Business & Finance
938,rapid7.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
939,jetbrains.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
941,daum.net,Portal Sites,Minimal Risk,200,200,Web Infrastructure
942,repubblica.it,General News,Minimal Risk,200,200,News & Media
944,ebay.de,Auction,Minimal Risk,200,200,E-commerce
946,ipinfo.io,Internet Services,Minimal Risk,200,200,Technology
949,xnxx.com,Pornography,Minimal Risk,200,200,Adult
953,onet.pl,Portal Sites,Minimal Risk,200,200,Web Infrastructure
954,kwai.com,Social Networking,Minimal Risk,200,200,Social & Communication
956,note.com,Internet Services,Minimal Risk,200,200,Technology
957,nexusmods.com,Games,Minimal Risk,301,200,Entertainment
959,corriere.it,General News,Minimal Risk,200,200,News & Media
960,agora.io,Business|Software/Hardware,Minimal Risk,301,200,Business & Finance
961,amazon.com.au,Email Sender|Shopping/Merchandizing,Minimal Risk,202,200,E-commerce
963,onesignal.com,Internet Services,Minimal Risk,200,200,Technology
964,eporner.com,Pornography,Minimal Risk,200,200,Adult
965,mercadolibre.com.ar,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
966,costco.com,Email Sender|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
968,weforum.org,NonProfit Organizations/Advocacy Groups,Minimal Risk,200,200,Nonprofit & Religion
970,allrecipes.com,Email Sender|Recreation/Hobbies,Minimal Risk,200,200,Entertainment
971,focus.de,General News,Minimal Risk,200,200,News & Media
972,utorrent.com,P2P/File Sharing,Minimal Risk,200,200,Web Infrastructure
974,theconversation.com,Education/Reference|Email Sender,Minimal Risk,302,200,Education
975,bol.com,Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
977,kickstarter.com,Email Sender|Technical/Business Forums,Minimal Risk,301,200,Technology
979,crazygames.com,Games,Minimal Risk,200,200,Entertainment
980,macys.com,Email Sender|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
982,google.co.jp,Search Engines,Minimal Risk,301,200,Web Infrastructure
983,pixiv.net,Art/Culture/Heritage|Social Networking,Minimal Risk,200,200,Social & Communication
985,garmin.com,Business|Email Sender|Software/Hardware,Minimal Risk,301,200,Business & Finance
986,ryanair.com,Travel,Minimal Risk,302,200,Lifestyle
988,binance.com,Stock Trading,Minimal Risk,202,200,Business & Finance
991,hilton.com,Email Sender|Travel,Minimal Risk,301,200,Lifestyle
994,letterboxd.com,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
997,cloudinary.com,Internet Services,Minimal Risk,200,200,Technology
998,dribbble.com,Business,Minimal Risk,200,200,Business & Finance
1006,kleinanzeigen.de,Auction,Minimal Risk,200,200,E-commerce
1007,classlink.com,Education/Reference|Internet Services,Minimal Risk,200,200,Education
1008,leparisien.fr,General News,Minimal Risk,200,200,News & Media
1010,google.fr,Search Engines,Minimal Risk,301,200,Web Infrastructure
1013,magazineluiza.com.br,Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
1014,sapo.pt,Portal Sites,Minimal Risk,200,200,Web Infrastructure
1018,state.gov,Email Sender|Government/Military,Minimal Risk,200,200,Government
1020,pandora.com,Email Sender|Internet Radio/TV,Minimal Risk,301,200,News & Media
1021,youronlinechoices.com,Internet Services,Minimal Risk,200,200,Technology
1025,infobae.com,General News,Minimal Risk,301,200,News & Media
1026,ecosia.org,Search Engines,Minimal Risk,301,200,Web Infrastructure
1030,olx.com.br,Auction,Minimal Risk,301,200,E-commerce
1031,asos.com,Email Sender|Fashion/Beauty|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
1035,flipkart.com,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
1036,xing.com,Professional Networking,Minimal Risk,200,200,Social & Communication
1037,riotgames.com,Games,Minimal Risk,301,200,Entertainment
1039,cbc.ca,General News,Minimal Risk,200,200,News & Media
1040,kohls.com,Email Sender|Shopping/Merchandizing,Minimal Risk,302,200,E-commerce
1041,ouest-france.fr,General News,Minimal Risk,301,200,News & Media
1042,faphouse.com,Pornography,Unverified,200,200,Adult
1044,jstor.org,Education/Reference,Minimal Risk,200,200,Education
1045,hepsiburada.com,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
1046,yandex.com.tr,Portal Sites,Minimal Risk,200,200,Web Infrastructure
1048,abc.es,General News,Minimal Risk,200,200,News & Media
1049,amazon.com.mx,Email Sender|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
1051,marca.com,Sports,Minimal Risk,200,200,Entertainment
1054,yandex.kz,Portal Sites,Minimal Risk,200,200,Web Infrastructure
1056,bfmtv.com,General News,Minimal Risk,200,200,News & Media
1058,redfin.com,Email Sender|Real Estate,Minimal Risk,200,200,Business & Finance
1059,trendyol.com,Fashion/Beauty|Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
1060,terra.com.br,Portal Sites,Minimal Risk,200,200,Web Infrastructure
1062,uniqlo.com,Email Sender|Fashion/Beauty,Minimal Risk,301,200,Lifestyle
1063,warnerbros.com,Email Sender|Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
1065,economist.com,Email Sender|General News,Minimal Risk,301,200,News & Media
1069,statcounter.com,Internet Services,Minimal Risk,200,200,Technology
1070,google.es,Search Engines,Minimal Risk,301,200,Web Infrastructure
1077,as.com,Sports,Minimal Risk,200,200,Entertainment
1078,ilovepdf.com,Interactive Web Applications,Minimal Risk,200,200,Technology
1079,rustdesk.com,Remote Access,Minimal Risk,200,200,Technology
1082,gsmarena.com,Software/Hardware,Minimal Risk,301,200,Technology
1083,ultimate-guitar.com,Email Sender|Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
1086,businesswire.com,General News,Minimal Risk,200,200,News & Media
1088,odoo.com,Business|Web Hosting,Minimal Risk,200,200,Business & Finance
1090,moneycontrol.com,Email Sender|Financial Information,Minimal Risk,200,200,Business & Finance
1092,coupang.com,Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
1093,poki.com,Game/Cartoon Violence|Games,Minimal Risk,200,200,Entertainment
1094,fortune.com,Email Sender|Financial Information,Minimal Risk,200,200,Business & Finance
1096,google.ca,Search Engines,Minimal Risk,301,200,Web Infrastructure
1097,ameba.jp,Blogs/Wikis,Minimal Risk,301,200,Social & Communication
1098,kahoot.it,Education/Reference,Minimal Risk,200,200,Education
1099,n-tv.de,General News,Minimal Risk,200,200,News & Media
1101,sahibinden.com,Auction,Minimal Risk,301,200,E-commerce
1102,franceinfo.fr,General News,Minimal Risk,200,200,News & Media
1104,tnaflix.com,Pornography,Minimal Risk,200,200,Adult
1105,idnes.cz,General News|Portal Sites,Minimal Risk,200,200,News & Media
1107,coursera.org,Education/Reference|Email Sender,Minimal Risk,200,200,Education
1110,vivo.com,Software/Hardware,Minimal Risk,301,200,Technology
1113,ox.ac.uk,Education/Reference|Email Sender,Minimal Risk,200,200,Education
1115,notion.so,Interactive Web Applications|Personal Network Storage,Minimal Risk,301,200,Technology
1116,wise.com,Email Sender|Financial Institutions,Minimal Risk,200,200,Business & Finance
1118,mercadolibre.com.mx,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
1119,amazon.com.tr,Shopping/Merchandizing,Minimal Risk,202,200,E-commerce
1122,jimdo.com,Internet Services|Personal Pages,Minimal Risk,200,200,Technology
1125,yale.edu,Education/Reference,Minimal Risk,200,200,Education
1126,tenor.com,Entertainment/Recreation/Hobbies|Media Sharing,Minimal Risk,200,200,News & Media
1128,lanacion.com.ar,General News,Minimal Risk,200,200,News & Media
1130,dafont.com,Software/Hardware,Minimal Risk,200,200,Technology
1131,skroutz.gr,Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
1132,zhihu.com,Blogs/Wikis,Minimal Risk,301,200,Social & Communication
1134,tgju.org,Finance,Minimal Risk,200,200,Business & Finance
1135,fedoraproject.org,Software/Hardware,Minimal Risk,200,200,Technology
